ilkid,position,year,firstname,lastname,team,Season #,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
EWINGPA01,1,1996,Patrick,Ewing,NYK,11,N,78,2887,1751,175,659,834,156,69,189,268,250,1342,655,582,439,9,2
EWINGPA01,1,1997,Patrick,Ewing,NYK,12,N,26,848,540,59,206,265,28,16,58,77,74,403,203,186,134,2,0
FERRYDA01,0,2000,Danny,Ferry,SAS,10,N,80,1688,448,55,168,223,71,28,21,50,169,375,178,30,22,156,70
FERRYDA01,0,2001,Danny,Ferry,SAS,11,N,50,800,229,15,75,90,48,16,9,22,70,177,76,36,34,99,43
FERRYDA01,0,2002,Danny,Ferry,SAS,12,N,64,601,119,20,55,75,21,7,9,27,55,124,44,13,10,60,21
FINLEMI01,0,2005,Michael,Finley,SAS,10,N,77,2037,780,31,216,247,116,37,7,62,97,695,286,115,98,279,110
FINLEMI01,0,2006,Michael,Finley,SAS,11,N,82,1820,740,34,189,223,108,32,16,46,76,663,273,98,90,286,104
FINLEMI01,0,2007,Michael,Finley,SAS,12,N,82,2211,826,27,227,254,114,29,10,56,93,761,315,80,64,357,132
FISHEDE01,2,2006,Derek,Fisher,UTA,10,N,82,2286,826,30,119,149,274,83,6,120,234,675,258,307,262,156,48
FISHEDE01,2,2007,Derek,Fisher,LAL,11,N,82,2249,956,24,146,170,239,86,3,90,188,777,339,188,166,276,112
FISHEDE01,2,2008,Derek,Fisher,LAL,12,N,82,2441,814,25,163,188,261,95,6,72,187,688,292,130,110,302,120
FLOYDSL01,2,1992,Sleepy,Floyd,HOU,10,N,52,867,345,14,72,86,132,32,6,68,59,305,124,102,81,56,16
FLOYDSL01,2,1993,Sleepy,Floyd,SAS,11,N,53,737,200,10,60,70,101,12,8,61,71,209,70,78,52,36,8
FLOYDSL01,2,1994,Sleepy,Floyd,NJN,12,N,48,831,197,8,46,54,126,13,6,51,73,212,71,43,30,88,25
FOSTEGR01,1,2000,Greg,Foster,LAL,10,N,62,451,125,29,83,112,32,9,12,25,76,133,56,14,10,9,3
FOSTEGR01,1,2001,Greg,Foster,MIL,11,N,6,24,7,0,8,8,1,0,0,0,4,9,2,4,3,4,0
FOSTEGR01,1,2002,Greg,Foster,TOR,12,N,29,539,121,30,72,102,13,1,9,30,82,122,47,32,26,4,1
FOXRI01,0,2001,Rick,Fox,LAL,10,N,82,2288,645,90,299,389,283,67,21,132,244,605,255,85,70,208,65
FOXRI01,0,2002,Rick,Fox,LAL,11,N,76,2181,681,64,259,323,253,69,14,121,215,621,262,69,52,280,105
FOXRI01,0,2003,Rick,Fox,LAL,12,N,38,846,183,29,73,102,98,29,4,48,99,186,73,30,22,61,15
FRAZIWA01,2,1977,Walt,Frazier,CLE,10,N,51,1664,825,54,155,209,209,77,9,113,124,714,336,180,153,0,0
FRAZIWA01,2,1978,Walt,Frazier,CLE,11,N,12,279,129,7,13,20,32,13,2,22,22,122,54,27,21,0,0
FRAZIWA01,2,1979,Walt,Frazier,CLE,12,N,3,27,10,1,2,3,8,2,1,4,2,11,4,2,2,1,0
FREEWO01,2,1985,World,Free,CLE,10,N,75,2535,1754,72,146,218,314,91,19,172,186,1433,652,486,379,169,71
FREEWO01,2,1986,World,Free,PHI,11,N,20,285,116,5,14,19,30,5,4,18,26,123,39,47,36,9,2
FREEWO01,2,1987,World,Free,HOU,12,N,58,682,374,14,30,44,60,20,3,49,74,350,143,100,80,35,8
GARNEKE01,0,2005,Kevin,Garnett,MIN,10,N,76,2960,1656,214,752,966,308,104,107,180,206,1191,626,489,396,30,8
GARNEKE01,0,2006,Kevin,Garnett,MIN,11,N,76,2999,1704,183,792,975,313,89,126,205,184,1341,638,498,416,56,12
GARNEKE01,0,2007,Kevin,Garnett,BOS,12,N,71,2331,1337,135,520,655,244,100,92,137,163,990,534,336,269,11,0
GERVIGE01,2,1982,George,Gervin,SAS,10,N,78,2830,2043,111,246,357,264,88,67,247,243,1553,757,606,517,33,12
GERVIGE01,2,1983,George,Gervin,SAS,11,N,76,2584,1967,106,207,313,220,79,47,224,219,1561,765,507,427,24,10
GERVIGE01,2,1984,George,Gervin,SAS,12,N,72,2091,1524,79,155,234,178,66,48,198,208,1182,600,384,324,10,0
GILLIAR01,0,1997,Armen,Gilliam,MIL,10,N,82,2114,921,146,294,440,102,65,38,149,178,676,327,333,267,4,0
GILLIAR01,0,1998,Armen,Gilliam,MIL,11,N,34,668,281,33,93,126,19,22,12,36,48,223,101,101,79,1,0
GILLIAR01,0,1999,Armen,Gilliam,UTA,12,N,50,782,333,72,137,209,42,12,16,55,83,305,133,86,67,1,0
GILLKE01,2,2000,Kendall,Gill,NJN,10,N,31,892,283,32,99,131,87,47,7,48,64,323,107,90,65,14,4
GILLKE01,2,2001,Kendall,Gill,MIA,11,N,65,1411,372,29,155,184,100,44,8,55,140,422,162,62,42,44,6
GILLKE01,2,2002,Kendall,Gill,MIN,12,N,82,2068,714,51,197,248,156,78,15,108,176,677,286,161,123,59,19
GILMOAR01,1,1981,Artis,Gilmore,CHI,10,N,82,2796,1517,224,611,835,136,49,220,227,287,837,546,552,424,1,1
GILMOAR01,1,1982,Artis,Gilmore,SAS,11,N,82,2797,1479,299,685,984,126,40,192,254,273,888,556,496,367,6,0
GILMOAR01,1,1983,Artis,Gilmore,SAS,12,N,64,2034,982,213,449,662,70,36,132,149,229,556,351,390,280,3,0
GMINSMI01,1,1990,Mike,Gminski,TOT,10,N,80,2196,844,186,396,582,93,40,56,85,99,808,357,158,128,14,2
GMINSMI01,1,1991,Mike,Gminski,CHA,11,N,35,499,202,37,81,118,31,11,16,20,37,199,90,28,21,3,1
GMINSMI01,1,1992,Mike,Gminski,CHA,12,N,34,251,93,34,51,85,7,1,9,11,28,83,42,10,9,0,0
GOODRGA01,2,1975,Gail,Goodrich,LAL,10,N,75,2646,1459,94,120,214,421,123,17,0,238,1321,583,346,293,0,0
GOODRGA01,2,1976,Gail,Goodrich,NOJ,11,N,27,609,340,25,36,61,74,22,2,0,43,305,136,85,68,0,0
GOODRGA01,2,1977,Gail,Goodrich,NOJ,12,N,81,2553,1304,75,102,177,388,82,22,205,186,1050,520,332,264,0,0
GRANTGA01,2,1998,Gary,Grant,POR,10,N,2,7,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0
GRANTGA01,2,1999,Gary,Grant,POR,11,N,3,24,12,0,3,3,1,1,0,2,3,14,6,0,0,0,0
GRANTGA01,2,2000,Gary,Grant,POR,12,N,4,17,10,0,0,0,1,0,0,0,1,7,5,0,0,0,0
GRANTHO01,0,1997,Horace,Grant,ORL,10,N,76,2803,921,228,390,618,172,81,79,88,180,857,393,199,135,7,0
GRANTHO01,0,1998,Horace,Grant,ORL,11,N,50,1660,443,117,234,351,90,46,60,44,99,456,198,70,47,2,0
GRANTHO01,0,1999,Horace,Grant,SEA,12,N,76,2688,612,167,424,591,188,55,60,61,192,599,266,111,80,4,0
GREENAC01,0,1995,A.c.,Green,PHO,10,N,82,2113,612,166,388,554,72,45,22,79,141,444,215,237,168,52,14
GREENAC01,0,1996,A.c.,Green,TOT,11,N,83,2492,597,222,434,656,69,70,16,74,145,484,234,197,128,20,1
GREENAC01,0,1997,A.c.,Green,DAL,12,N,82,2652,600,219,449,668,123,78,27,68,157,534,242,162,116,4,0
GREENRI01,2,1987,Rickey,Green,UTA,10,N,81,1116,393,14,66,80,300,57,1,94,83,370,157,83,75,19,4
GREENRI01,2,1988,Rickey,Green,TOT,11,N,63,871,291,11,58,69,187,40,2,61,35,264,129,33,30,11,3
GREENRI01,2,1989,Rickey,Green,IND,12,N,69,927,244,9,45,54,182,51,1,62,60,231,100,51,43,11,1
GUGLITO01,0,2002,Tom,Gugliotta,PHO,10,N,27,447,129,25,75,100,31,14,5,31,35,132,60,9,9,1,0
GUGLITO01,0,2003,Tom,Gugliotta,TOT,11,N,55,819,161,65,121,186,63,31,12,39,80,203,70,28,20,4,1
GUGLITO01,0,2004,Tom,Gugliotta,TOT,12,N,47,966,239,56,135,191,68,41,17,57,104,241,99,43,33,26,8
HARDAAN01,2,2003,Anfernee,Hardaway,TOT,10,N,76,2095,699,69,218,287,176,70,20,107,146,679,279,138,111,79,30
HARDAAN01,2,2004,Anfernee,Hardaway,NYK,11,N,37,894,269,19,70,89,74,28,3,50,79,260,110,46,34,50,15
HARDAAN01,2,2005,Anfernee,Hardaway,NYK,12,N,4,72,10,0,10,10,8,2,0,6,7,14,4,2,2,1,0
HARDATI01,2,1999,Tim,Hardaway,MIA,10,N,52,1672,696,25,125,150,385,49,4,119,112,638,246,133,110,256,94
HARDATI01,2,2000,Tim,Hardaway,MIA,11,N,77,2613,1150,26,178,204,483,90,6,189,155,1042,408,181,145,517,189
HARDATI01,2,2001,Tim,Hardaway,TOT,12,N,68,1601,652,14,110,124,278,57,10,111,109,620,226,97,77,354,123
HARPEDE01,2,1993,Derek,Harper,TOT,10,N,82,2204,791,20,121,141,334,125,8,135,163,744,303,163,112,203,73
HARPEDE01,2,1994,Derek,Harper,NYK,11,N,80,2716,919,31,163,194,458,79,10,151,219,756,337,192,139,292,106
HARPEDE01,2,1995,Derek,Harper,NYK,12,N,82,2893,1149,32,170,202,352,131,5,178,201,939,436,206,156,325,121
HARPERO01,2,1996,Ron,Harper,CHI,10,N,76,1740,480,46,147,193,191,86,38,50,138,406,177,82,58,188,68
HARPERO01,2,1997,Ron,Harper,CHI,11,N,82,2284,764,107,183,290,241,108,48,91,181,665,293,216,162,84,16
HARPERO01,2,1998,Ron,Harper,CHI,12,N,35,1107,392,49,131,180,115,60,35,65,80,390,147,101,71,85,27
HAWKIHE01,2,1998,Hersey,Hawkins,SEA,10,N,50,1644,516,51,150,201,123,80,18,80,90,408,171,132,119,180,55
HAWKIHE01,2,1999,Hersey,Hawkins,CHI,11,N,61,1622,480,31,144,175,134,74,15,100,146,375,159,119,107,141,55
HAWKIHE01,2,2000,Hersey,Hawkins,CHA,12,N,59,681,183,17,63,80,72,33,9,19,45,137,56,63,54,46,17
HAYESEL01,0,1978,Elvin,Hayes,WA1,10,N,82,3105,1789,312,682,994,143,75,190,235,308,1477,720,534,349,0,0
HAYESEL01,0,1979,Elvin,Hayes,WA1,11,N,81,3183,1859,269,627,896,129,62,189,215,309,1677,761,478,334,13,3
HAYESEL01,0,1980,Elvin,Hayes,WA1,12,N,81,2931,1439,235,554,789,98,68,171,189,300,1296,584,439,271,10,0
HENDEGE01,2,1989,Gerald,Henderson,TOT,10,N,57,464,135,11,32,43,74,16,2,24,50,109,53,15,12,38,17
HENDEGE01,2,1990,Gerald,Henderson,DET,11,N,23,392,123,8,29,37,62,12,2,28,43,117,50,21,16,21,7
HENDEGE01,2,1991,Gerald,Henderson,TOT,12,N,16,96,36,1,7,8,10,3,0,8,12,32,12,11,9,8,3
HIGGIRO01,0,1992,Rod,Higgins,SAC,10,N,69,1425,571,66,127,193,119,51,29,63,141,483,199,151,130,133,43
HIGGIRO01,0,1993,Rod,Higgins,CLE,11,N,36,547,195,25,57,82,36,25,14,21,53,163,71,42,31,50,22
HIGGIRO01,0,1994,Rod,Higgins,GSW,12,N,5,46,10,4,3,7,3,1,1,1,7,12,3,4,3,6,1
HILLGR01,0,2004,Grant,Hill,ORL,10,N,67,2338,1317,77,241,318,220,97,28,161,144,1015,517,341,280,13,3
HILLGR01,0,2005,Grant,Hill,ORL,11,N,21,612,318,15,65,80,48,24,6,35,50,243,119,102,78,8,2
HILLGR01,0,2006,Grant,Hill,ORL,12,N,65,2010,934,53,184,237,138,61,25,144,146,660,342,324,248,12,2
HILLTY01,0,2000,Tyrone,Hill,PHI,10,N,76,2363,728,239,448,687,48,37,27,127,242,587,278,273,172,1,0
HILLTY01,0,2001,Tyrone,Hill,CLE,11,N,26,811,209,79,195,274,23,17,13,48,102,182,71,103,67,1,0
HILLTY01,0,2002,Tyrone,Hill,TOT,12,N,56,1351,312,126,265,391,41,46,26,68,172,306,129,80,54,0,0
HORNAJE01,2,1996,Jeff,Hornacek,UTA,10,N,82,2592,1191,60,181,241,361,124,26,134,188,856,413,326,293,195,72
HORNAJE01,2,1997,Jeff,Hornacek,UTA,11,N,80,2460,1139,65,205,270,349,109,15,132,175,828,399,322,285,127,56
HORNAJE01,2,1998,Jeff,Hornacek,UTA,12,N,48,1435,587,33,127,160,192,52,14,82,95,449,214,140,125,81,34
HORRYRO01,0,2002,Robert,Horry,LAL,10,N,80,2343,522,181,333,514,233,96,61,112,247,476,184,134,103,177,51
HORRYRO01,0,2003,Robert,Horry,SAS,11,N,81,1290,392,108,164,272,101,48,49,55,165,348,141,107,69,108,41
HORRYRO01,0,2004,Robert,Horry,SAS,12,N,75,1396,451,91,177,268,80,67,60,69,138,375,157,109,86,138,51
HOWARJU01,0,2004,Juwan,Howard,HOU,10,N,61,1624,585,126,220,346,94,32,5,79,143,541,244,115,97,1,0
HOWARJU01,0,2005,Juwan,Howard,HOU,11,N,80,2538,942,168,367,535,112,49,8,133,235,859,394,191,154,4,0
HOWARJU01,0,2006,Juwan,Howard,HOU,12,N,80,2127,773,138,332,470,131,29,8,112,205,665,309,188,155,0,0
HUDSOLO01,0,1976,Lou,Hudson,ATL,10,N,58,1745,968,48,81,129,155,67,19,0,160,905,413,169,142,0,0
HUDSOLO01,0,1977,Lou,Hudson,LAL,11,N,82,2283,1123,80,108,188,193,94,14,150,196,992,493,177,137,0,0
HUDSOLO01,0,1978,Lou,Hudson,LAL,12,N,78,1686,768,64,76,140,141,58,17,99,133,636,329,124,110,0,0
HUNTELI01,2,2003,Lindsey,Hunter,DET,10,N,33,661,117,13,54,67,85,39,6,34,45,143,49,8,5,50,14
HUNTELI01,2,2004,Lindsey,Hunter,DET,11,N,76,1143,285,38,85,123,130,68,13,68,125,302,108,58,46,84,23
HUNTELI01,2,2005,Lindsey,Hunter,DET,12,N,30,355,87,10,30,40,62,19,1,20,44,100,37,4,2,43,11
ILGAUZY01,1,2007,Zydrunas,Ilgauskas,CLE,10,N,73,2226,1029,262,421,683,104,34,120,135,243,878,417,243,195,1,0
ILGAUZY01,1,2008,Zydrunas,Ilgauskas,CLE,11,N,65,1762,838,157,333,490,64,28,84,90,183,724,342,174,139,39,15
IlgauZy01,1,2009,Zydrunas,Ilgauskas,CLE,12,N,64,1339,474,114,231,345,48,14,50,63,183,438,194,101,75,23,11
ISSELDA01,1,1980,Dan,Issel,DEN,10,N,80,2641,1749,229,447,676,158,83,53,130,249,1220,614,684,519,12,2
ISSELDA01,1,1981,Dan,Issel,DEN,11,N,81,2472,1852,174,434,608,179,67,55,169,245,1236,651,655,546,6,4
ISSELDA01,1,1982,Dan,Issel,DEN,12,N,80,2431,1726,151,445,596,223,83,43,174,227,1296,661,479,400,19,4
IVERSAL01,2,2006,Allen,Iverson,TOT,10,N,65,2764,1709,23,170,193,468,123,13,268,96,1313,581,610,485,197,62
IVERSAL01,2,2007,Allen,Iverson,DEN,11,N,82,3428,2164,47,196,243,586,160,12,246,109,1556,712,797,645,275,95
IVERSAL01,2,2008,Allen,Iverson,TOT,12,N,57,2091,995,30,143,173,283,88,6,146,86,834,348,347,271,99,28
JACKSJA01,2,1999,Jaren,Jackson,SAS,10,N,81,1691,513,34,147,181,118,54,7,66,157,488,186,51,33,306,108
JACKSJA01,2,2000,Jaren,Jackson,SAS,11,N,16,114,39,1,11,12,7,5,0,3,13,40,16,2,0,18,7
JACKSJA01,2,2001,Jaren,Jackson,ORL,12,N,9,144,39,0,17,17,8,5,0,8,13,37,15,4,2,20,7
JACKSJI01,2,2002,Jimmy,Jackson,SAC,10,N,63,1309,487,84,178,262,118,31,4,80,132,462,204,55,47,71,32
JACKSJI01,2,2003,Jimmy,Jackson,HOU,11,N,80,3119,1033,52,435,487,226,86,23,175,227,900,382,127,107,405,162
JACKSJI01,2,2004,Jimmy,Jackson,TOT,12,N,64,1987,672,33,236,269,183,35,5,115,153,582,248,58,54,295,122
JACKSMA01,2,1997,Mark,Jackson,IND,10,N,82,2413,678,67,255,322,702,84,2,173,132,598,249,180,137,137,43
JACKSMA01,2,1998,Mark,Jackson,IND,11,N,49,1382,373,33,151,184,386,42,3,99,58,329,138,79,65,103,32
JACKSMA01,2,1999,Mark,Jackson,IND,12,N,81,2190,660,63,233,296,650,76,10,174,111,570,246,98,79,221,89
JACKSPH01,0,1977,Phil,Jackson,NYK,10,N,63,654,153,29,81,110,46,31,15,47,106,115,55,56,43,0,0
JACKSPH01,0,1978,Phil,Jackson,NJN,11,N,59,1070,374,59,119,178,85,45,22,78,168,303,144,105,86,0,0
JACKSPH01,0,1979,Phil,Jackson,NJN,12,N,16,194,65,12,12,24,12,5,4,9,35,46,29,10,7,2,0
JOHNSAN02,2,2007,Anthony,Johnson,TOT,10,N,69,1530,389,22,114,136,262,52,9,84,115,356,156,43,35,92,42
JOHNSAN02,2,2008,Anthony,Johnson,ORL,11,N,80,1483,421,29,118,147,200,46,5,82,111,381,154,81,61,133,52
JohnsAn02,2,2009,Anthony,Johnson,ORL,12,N,31,406,130,8,40,48,63,11,1,26,32,111,49,20,19,39,13
JOHNSAV01,2,1998,Avery,Johnson,SAS,10,N,50,1672,487,22,96,118,369,51,11,112,101,461,218,88,50,12,1
JOHNSAV01,2,1999,Avery,Johnson,SAS,11,N,82,2571,919,33,125,158,491,76,18,140,150,850,402,155,114,9,1
JOHNSAV01,2,2000,Avery,Johnson,SAS,12,N,55,1290,310,21,64,85,237,33,4,60,90,300,134,60,41,6,1
JOHNSDE01,2,1986,Dennis,Johnson,BOS,10,N,79,2933,1062,45,216,261,594,87,38,177,201,953,423,251,209,62,7
JOHNSDE01,2,1987,Dennis,Johnson,BOS,11,N,77,2670,971,62,178,240,598,93,29,195,204,803,352,298,255,46,12
JOHNSDE01,2,1988,Dennis,Johnson,BOS,12,N,72,2309,721,31,159,190,472,94,21,175,211,638,277,195,160,50,7
JOHNSED03,0,1991,Eddie,Johnson,SEA,10,N,81,2366,1386,118,174,292,161,55,11,130,199,1164,534,338,291,107,27
JOHNSED03,0,1992,Eddie,Johnson,SEA,11,N,82,1869,1177,124,148,272,135,36,4,134,173,991,463,257,234,56,17
JOHNSED03,0,1993,Eddie,Johnson,CHA,12,N,73,1460,836,80,144,224,125,36,8,84,143,738,339,127,99,150,59
JOHNSER01,1,2003,Ervin,Johnson,MIN,10,N,66,965,127,61,171,232,24,27,43,30,156,103,55,28,17,1,0
JOHNSER01,1,2004,Ervin,Johnson,MIN,11,N,46,410,73,43,70,113,6,7,13,18,86,54,28,25,16,1,1
JOHNSER01,1,2005,Ervin,Johnson,MIL,12,N,18,79,15,5,19,24,2,1,2,5,23,17,7,2,1,0,0
JOHNSVI01,2,1989,Vinnie,Johnson,DET,10,N,82,1972,804,108,148,256,255,71,13,123,143,775,334,196,131,34,5
JOHNSVI01,2,1990,Vinnie,Johnson,DET,11,N,82,2390,958,110,170,280,271,75,15,118,166,936,406,209,135,34,11
JOHNSVI01,2,1991,Vinnie,Johnson,SAS,12,N,60,1350,478,67,115,182,145,41,14,74,93,499,202,85,55,60,19
JONESCA01,1,1983,Caldwell,Jones,HOU,10,N,81,2506,801,168,414,582,156,46,80,158,335,633,318,196,164,3,1
JONESCA01,1,1984,Caldwell,Jones,CHI,11,N,42,885,142,49,162,211,34,12,31,40,125,115,53,47,36,2,0
JONESCA01,1,1985,Caldwell,Jones,POR,12,N,80,1437,376,105,250,355,74,38,61,102,244,254,126,150,124,7,0
JONESCH01,1,1993,Charles,Jones,DET,10,N,42,877,91,89,146,235,29,14,43,12,136,78,36,34,19,1,0
JONESCH01,1,1994,Charles,Jones,HOU,11,N,3,36,3,2,5,7,0,0,1,0,8,3,1,2,1,0,0
JONESCH01,1,1995,Charles,Jones,HOU,12,N,46,297,16,28,46,74,12,5,24,3,44,19,6,13,4,0,0
JONESED01,2,2004,Eddie,Jones,MIA,10,N,80,2839,1016,38,367,405,212,86,38,99,251,819,350,216,174,382,142
JONESED01,2,2005,Eddie,Jones,MEM,11,N,76,2438,885,35,244,279,177,131,27,93,201,722,292,215,168,374,133
JONESED01,2,2006,Eddie,Jones,TOT,12,N,64,1589,493,31,159,190,109,68,10,47,124,422,178,75,59,222,78
JORDAMI01,2,1994,Michael,Jordan,CHI,10,N,17,668,457,25,92,117,90,30,13,35,47,404,166,136,109,32,16
JORDAMI01,2,1995,Michael,Jordan,CHI,11,N,82,3090,2491,148,395,543,352,180,42,197,195,1850,916,657,548,260,111
JORDAMI01,2,1996,Michael,Jordan,CHI,12,N,82,3106,2431,113,369,482,352,140,44,166,156,1892,920,576,480,297,111
KEMPSH01,0,1999,Shawn,Kemp,CLE,10,N,82,2492,1463,231,494,725,138,100,96,291,371,1160,484,635,493,6,2
KEMPSH01,0,2000,Shawn,Kemp,POR,11,N,68,1083,441,63,196,259,65,45,23,99,184,413,168,131,101,11,4
KEMPSH01,0,2001,Shawn,Kemp,POR,12,N,75,1230,454,90,198,288,52,43,33,81,184,407,175,131,104,4,0
KERRST01,2,1998,Steve,Kerr,SAS,10,N,44,734,192,6,38,44,49,23,3,22,28,174,68,35,31,80,25
KERRST01,2,1999,Steve,Kerr,SAS,11,N,32,268,89,3,16,19,12,4,0,7,14,74,32,11,9,31,16
KERRST01,2,2000,Steve,Kerr,SAS,12,N,55,650,181,6,29,35,57,16,1,21,30,159,67,15,14,77,33
KERSEJE01,0,1994,Jerome,Kersey,POR,10,N,63,1143,508,93,163,256,82,52,35,64,173,489,203,124,95,27,7
KERSEJE01,0,1995,Jerome,Kersey,GSW,11,N,76,1620,510,154,209,363,114,91,45,75,205,500,205,147,97,17,3
KERSEJE01,0,1996,Jerome,Kersey,LAL,12,N,70,1766,476,112,251,363,89,119,49,74,219,449,194,118,71,65,17
KIDDJA01,2,2004,Jason,Kidd,NJN,10,N,66,2436,951,94,394,488,545,123,9,167,110,855,340,192,142,358,129
KIDDJA01,2,2005,Jason,Kidd,NJN,11,N,80,2979,1065,86,494,580,672,150,29,192,157,905,366,244,194,395,139
KIDDJA01,2,2006,Jason,Kidd,NJN,12,N,80,2936,1041,135,520,655,736,127,23,213,146,908,369,230,179,361,124
KINGBE01,0,1987,Bernard,King,WA1,10,N,69,2044,1188,86,194,280,192,49,10,211,202,938,470,324,247,6,1
KINGBE01,0,1988,Bernard,King,WA1,11,N,81,2559,1674,133,251,384,294,64,13,227,219,1371,654,441,361,30,5
KINGBE01,0,1989,Bernard,King,WA1,12,N,82,2687,1837,129,275,404,376,51,7,248,230,1459,711,513,412,23,3
KLEINJO01,1,1995,Joe,Kleine,PHO,10,N,56,663,164,36,96,132,44,13,6,37,113,169,71,25,20,7,2
KLEINJO01,1,1996,Joe,Kleine,TOT,11,N,59,848,168,62,141,203,35,17,18,41,110,170,69,38,28,3,2
KLEINJO01,1,1997,Joe,Kleine,CHI,12,N,46,397,93,27,50,77,30,4,5,28,63,106,39,18,15,0,0
KUKOCTO01,0,2003,Toni,Kukoc,MIL,10,N,73,1522,616,60,211,271,200,59,21,110,110,506,211,199,145,168,49
KUKOCTO01,0,2004,Toni,Kukoc,MIL,11,N,53,1099,296,31,129,160,160,39,13,64,70,256,105,61,44,116,42
KUKOCTO01,0,2005,Toni,Kukoc,MIL,12,N,65,1020,317,26,124,150,139,33,17,66,87,298,116,56,40,147,45
LACEYSA01,1,1980,Sam,Lacey,KCK,10,N,82,2228,567,131,453,584,399,95,120,182,302,536,237,117,92,5,1
LACEYSA01,1,1981,Sam,Lacey,TOT,11,N,56,670,161,20,87,107,77,22,38,56,139,154,67,37,27,1,0
LACEYSA01,1,1982,Sam,Lacey,CLE,12,N,60,1232,253,62,169,231,118,29,25,98,209,264,111,37,29,9,2
LAETTCH01,0,2002,Christian,Laettner,WAS,10,N,76,2215,632,114,388,502,235,82,40,87,206,516,255,144,120,16,2
LAETTCH01,0,2003,Christian,Laettner,WAS,11,N,48,984,284,50,182,232,89,37,28,42,102,256,119,50,40,21,6
LAETTCH01,0,2004,Christian,Laettner,MIA,12,N,49,739,260,36,95,131,41,32,15,29,78,184,107,59,45,7,1
LAIMBBI01,1,1990,Bill,Laimbeer,DET,10,N,82,2668,904,173,564,737,157,38,56,98,242,778,372,147,123,125,37
LAIMBBI01,1,1991,Bill,Laimbeer,DET,11,N,81,2234,783,104,347,451,160,51,54,102,225,727,342,75,67,85,32
LAIMBBI01,1,1992,Bill,Laimbeer,DET,12,N,79,1933,687,110,309,419,127,46,40,59,212,574,292,104,93,27,10
LANIEBO01,1,1980,Bob,Lanier,MIL,10,N,67,1753,961,128,285,413,179,73,81,139,184,716,376,277,208,1,1
LANIEBO01,1,1981,Bob,Lanier,MIL,11,N,74,1986,996,92,296,388,219,72,56,166,211,729,407,242,182,2,0
LANIEBO01,1,1982,Bob,Lanier,MIL,12,N,39,978,417,58,142,200,105,34,24,82,125,332,163,133,91,1,0
LONGGR01,0,1998,Grant,Long,ATL,10,N,50,1380,489,100,196,296,53,57,16,74,143,359,151,235,184,18,3
LONGGR01,0,1999,Grant,Long,VAN,11,N,42,920,203,86,148,234,43,45,10,49,108,167,74,71,55,4,0
LONGGR01,0,2000,Grant,Long,VAN,12,N,66,1507,396,76,198,274,83,72,15,62,160,319,140,157,112,15,4
LONGJO01,2,1988,John,Long,TOT,10,N,68,919,372,18,59,77,80,29,3,57,84,359,147,76,70,20,8
LONGJO01,2,1989,John,Long,ATL,11,N,48,1030,404,26,57,83,85,45,5,75,66,384,174,55,46,29,10
LONGJO01,2,1990,John,Long,DET,12,N,25,256,96,9,23,32,18,9,2,14,17,85,35,25,24,6,2
LUCASJO01,2,1986,John,Lucas,MIL,10,N,43,1358,753,29,96,125,290,71,6,89,82,624,285,174,137,126,46
LUCASJO01,2,1987,John,Lucas,MIL,11,N,81,1766,743,29,130,159,392,88,3,125,102,631,281,162,130,151,51
LUCASJO01,2,1988,John,Lucas,SEA,12,N,74,842,310,22,57,79,260,60,1,66,53,299,119,77,54,68,18
LUCASMA01,0,1984,Maurice,Lucas,PHO,10,N,63,1670,842,138,419,557,145,39,17,151,183,727,346,200,150,4,0
LUCASMA01,0,1985,Maurice,Lucas,LAL,11,N,77,1750,785,164,402,566,84,45,24,121,253,653,302,230,180,2,1
LUCASMA01,0,1986,Maurice,Lucas,SEA,12,N,63,1120,500,88,219,307,65,34,21,75,171,388,175,187,150,5,0
MAJERDA01,2,1998,Dan,Majerle,MIA,10,N,48,1624,337,21,187,208,150,38,7,55,100,298,118,46,33,203,68
MAJERDA01,2,1999,Dan,Majerle,MIA,11,N,69,2308,506,27,306,333,206,89,17,62,156,422,170,69,56,304,110
MAJERDA01,2,2000,Dan,Majerle,MIA,12,N,53,1306,267,20,146,166,88,53,15,35,98,259,87,44,36,181,57
MALONJE01,2,1993,Jeff,Malone,TOT,10,N,77,2560,1262,51,148,199,125,40,5,85,123,1081,525,247,205,12,7
MALONJE01,2,1994,Jeff,Malone,PHI,11,N,19,660,350,11,44,55,29,15,0,29,35,284,144,59,51,28,11
MALONJE01,2,1995,Jeff,Malone,TOT,12,N,32,510,186,8,32,40,26,16,0,22,25,193,76,32,29,16,5
MALONKA01,0,1995,Karl,Malone,UTA,10,N,82,3113,2106,175,629,804,345,138,56,199,245,1520,789,708,512,40,16
MALONKA01,0,1996,Karl,Malone,UTA,11,N,82,2998,2249,193,616,809,368,113,48,233,217,1571,864,690,521,13,0
MALONKA01,0,1997,Karl,Malone,UTA,12,N,81,3030,2190,189,645,834,316,96,70,247,237,1472,780,825,628,6,2
MALONMO01,1,1984,Moses,Malone,PHI,10,N,79,2957,1941,385,646,1031,130,67,123,286,216,1284,602,904,737,2,0
MALONMO01,1,1985,Moses,Malone,PHI,11,N,74,2706,1759,339,533,872,90,67,71,261,194,1246,571,784,617,1,0
